id,base_month_income,base_car_km,base_loan_rate,base_loan_monthrepay,base_car_years,base_ages,br_scoreafautofin,ir_id_x_cell_cnt,ir_m12_id_x_home_addr_cnt,ir_allmatch_days,als_m12_id_tot_mons,als_m12_id_max_monnum,als_m12_id_nbank_oth_orgnum,als_m12_id_nbank_allnum,als_lst_cell_bank_inteday,als_m12_id_nbank_tot_mons,als_m12_id_nbank_max_monnum,als_m12_id_rel_allnum,als_m12_id_nbank_cons_orgnum,als_m12_cell_bank_tra_allnum,als_m12_cell_nbank_cf_allnum,als_m12_id_nbank_finlea_allnum,als_m12_cell_af_allnum,als_m12_cell_pdl_allnum,als_m6_id_nbank_allnum,als_m6_id_max_monnum,als_m6_id_nbank_oth_orgnum,als_m6_id_nbank_tot_mons,als_m6_id_nbank_max_monnum,als_m3_id_nbank_allnum,als_m3_id_max_monnum,als_m3_id_nbank_oth_orgnum,als_m3_id_nbank_tot_mons,als_m3_id_nbank_max_monnum,als_d15_id_nbank_oth_allnum,fico_result,fico_app_cnt,base_is_guarantee,base_nation,base_is_local,base_has_rebuy,base_sex,zx_result,zx_is_baihu,zx_is_current_ovd,zx_is_credictcard_current_ovd,zx_is_lian3_lei6,loan_is_black,base_has_driverlicensce,zx_account_status,fraud_flag
b/82mJUDdbhf2Af46e289uKU5E3icaExy+L98YKKh1s=,1,6,1,1,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,-1,0
cSCRpeI5Zz6yav8ijlzf1XfsV4irW0L2ZNtxBFAEeYc=,5,3,2,5,4,2,6,3,2,5,4,4,2,4,4,4,3,-1,-1,-1,2,-1,-1,-1,3,2,2,3,2,-1,-1,-1,-1,-1,-1,2,2,1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
BCQ6n22uWKVnKd7sVQjWkU7Jxn1aTNJlAwTEwXGRaPs=,2,4,2,2,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1,2,-1,0
d0V+i9j/hty+UL/IH/DrJQOKOK+2mY9qGmd//3BDhjI=,1,2,3,1,2,3,5,4,2,3,4,2,-1,4,2,4,2,-1,3,-1,2,-1,-1,2,3,2,-1,3,2,2,2,-1,2,2,-1,5,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,0
bGhSvi0uqDAMWelOD9zUrIKk+RgpxZ5CquL6pjPLrHo=,1,6,3,5,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,3,-1,0
pIwmt11Yz8IVDx2yYTVwmIKk+RgpxZ5CquL6pjPLrHo=,1,3,1,4,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,0
bQULvvewaKircDlTnjJz4wrYOZuUCqXE+3wvlISLJ3M=,3,4,3,4,5,1,5,3,4,2,5,6,3,6,2,5,5,4,3,2,4,-1,-1,3,7,6,3,4,5,7,6,3,4,5,-1,4,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,0
cKQcJttcx2wWFpkbV8Rz8Rge5xUo8VAPBvSFmbRHyA4=,2,2,1,5,2,1,6,4,3,-1,6,3,2,5,2,6,3,2,3,-1,-1,-1,-1,-1,5,3,-1,4,3,4,3,-1,3,3,-1,4,2,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,0
cuZNuI/k+7TzWSzFtbDUVBu5Zg5IcSjnluOYE6ax7Qk=,3,4,3,4,5,1,-1,2,2,2,4,5,2,5,2,4,4,4,3,2,4,-1,2,-1,5,5,2,3,4,3,3,-1,2,3,-1,2,2,1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
65YW//b+f6QalkHicQlb6Pn9LpUeHz10ytfCjbyFfZA=,4,6,3,5,5,3,-1,3,2,3,6,4,-1,6,3,6,3,3,4,-1,4,2,2,2,6,4,-1,4,3,5,3,-1,4,3,-1,3,2,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
cVJSHPI6yei7CnERH/i/PBysw6on1cuvx0QJBT11vl8=,2,6,3,5,5,3,-1,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
sgsQHknvTLDkT4ppIfOmqhCnXKw9EcRSvcdC1vMV9+Y=,4,4,1,4,4,2,5,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
d/6XTXXK2B7RK7T+RTrEZArYOZuUCqXE+3wvlISLJ3M=,2,2,3,3,4,2,6,2,3,2,6,6,5,7,2,6,6,4,4,4,4,3,3,4,7,6,4,4,6,7,6,4,4,6,-1,4,2,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
navj3ArWC+xwKgbIGy7NuKgMQ8rvQsYNFWbHSzpJ+7I=,2,2,2,4,4,1,6,3,2,2,3,2,-1,2,2,2,2,3,-1,2,2,-1,-1,-1,2,2,-1,2,2,2,2,-1,2,2,-1,8,2,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0
d9nMQWOn8tgm7jQ6pJy+Hr0ZvuRySPubS9lBbijN3Rw=,1,2,2,2,2,2,2,2,2,3,2,2,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,2,-1,0
DbRSg/oZOh3G0Vfgp32mHvn9LpUeHz10ytfCjbyFfZA=,3,2,2,4,2,1,5,3,3,6,3,4,-1,4,4,3,4,-1,4,-1,4,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,1,1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,0
B8ph/H0Sy6Xc/NRcYA7EeRu5Zg5IcSjnluOYE6ax7Qk=,1,1,1,5,5,1,-1,4,2,-1,6,5,5,7,4,6,5,2,4,-1,-1,-1,-1,-1,5,4,3,3,4,-1,-1,-1,-1,-1,-1,9,3,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
DImsQIZ/NOSfXipOlawQeZmjzZA95XvvmZ/hsQYKslw=,5,5,1,5,5,3,6,3,3,3,4,6,4,5,3,4,5,4,-1,3,3,-1,-1,3,3,3,2,3,2,2,2,2,2,2,-1,6,2,1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
Dk0fix9HwEs88eD0s5/zAQrYOZuUCqXE+3wvlISLJ3M=,1,4,1,2,5,5,-1,3,2,-1,3,2,2,3,4,3,2,-1,2,-1,-1,-1,-1,-1,2,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,0
wkp7dbq8wt9WobFBhGe7KQOKOK+2mY9qGmd//3BDhjI=,2,4,3,3,5,1,2,4,2,6,2,2,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
DvzDMZ8z/+FIYH43SqWCPNK5jlotOZ/I6NxDwXrRQXc=,3,2,2,4,2,1,6,3,2,5,3,5,4,5,4,3,5,-1,4,-1,3,-1,-1,3,2,2,-1,2,2,-1,-1,-1,-1,-1,-1,3,2,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,-1,0
E1pnDVsB8VsFfXswlvWEH1LMPbHuKJxDQQr4L2GIklI=,2,1,1,5,1,2,5,2,2,3,6,3,2,5,3,6,2,2,3,2,4,-1,-1,3,5,3,2,4,2,4,3,2,4,2,-1,4,2,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
Ez2cD/jxTKuDHR+FPsmhuVMnPbuguH/vGszadhblZIo=,3,6,3,5,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,2,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
e4af5EIA2ZNhriqoXBWJXL9XfEhal47N73MSOMP881M=,5,2,1,5,4,2,-1,2,3,4,2,2,-1,-1,-1,-1,-1,2,-1,2,-1,-1,4,-1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,4,2,1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
EMLnri6BiLpleniPtnnOGj21QEH64543A9U/2/b9x6A=,3,3,1,5,4,1,-1,2,2,5,3,2,-1,3,4,3,2,-1,2,-1,3,-1,-1,3,2,2,-1,2,2,-1,-1,-1,-1,-1,-1,8,2,1,1,1,1,1,1,-1,-1,-1,-1,-1,2,-1,0
eQOjiatv/0oxp1g5jspiRdsR2wFaYcSvAv1UmKINXiI=,3,3,3,4,5,3,2,3,4,-1,3,6,5,7,2,3,6,2,3,-1,-1,3,-1,-1,7,6,4,3,6,7,6,4,3,6,2,7,2,1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
F5+ziWjk8ah8BqSSv4waK3fsV4irW0L2ZNtxBFAEeYc=,3,2,1,5,2,3,5,2,2,3,2,2,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,5,2,1,1,1,1,1,1,-1,-1,-1,-1,-1,2,-1,0
FG7bVKU9hWOs02GDbH/fy4yr4P+N86QXSASvp0XqXyI=,4,3,2,4,4,2,-1,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
fgiu4aEj/3bU4qpxvKf/f9K5jlotOZ/I6NxDwXrRQXc=,1,4,3,2,5,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,1,-1,1,1,-1,1,1,-1,-1,-1,-1,1,-1,0
fhMNZOcYPiIObSb8e9yCt5VefheBCyKWno31TwQY/No=,1,3,1,5,5,4,-1,2,2,6,2,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,0
gqqwBvi2oTHj0vet/Rxl/Bysw6on1cuvx0QJBT11vl8=,3,3,2,1,4,3,-1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
FJFQNdmEAhHQPjFDZjPXMAohbnxfKNJY34T5NEYcDug=,2,4,1,3,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,1,1,1,-1,-1,1,1,-1,-1,-1,-1,2,-1,0
rhBkr4UyY+oY1Vi2WVPZ+Olltorq2yyWMG23Jum5wsA=,1,3,3,1,5,2,5,3,3,5,6,2,-1,4,2,5,2,3,2,2,-1,-1,-1,-1,4,2,-1,4,2,2,2,-1,2,2,-1,4,2,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,0
bUzjuaDAIVPK5sqE6sMdAr9XfEhal47N73MSOMP881M=,3,2,1,2,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
FnvZuvdeNEd1PoY/9/yo5IKk+RgpxZ5CquL6pjPLrHo=,2,6,3,5,5,5,4,2,2,3,3,3,2,3,3,2,3,2,3,2,2,-1,-1,-1,3,3,2,2,3,3,3,2,2,3,-1,3,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,0
kYmavPt6S12e4mPJYPsNy7CDC0U18L/PGRAM+YpMFWU=,6,6,2,5,5,1,2,3,2,7,2,2,-1,2,4,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
gR3CR4Jgrw6Ns/RYzkDBgnfsV4irW0L2ZNtxBFAEeYc=,2,2,3,5,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,1,-1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
/3x78g2TAOCWV47C43LGzZ8PCKnFG7iJIGNakZTPhgE=,3,4,3,2,5,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
Hwu2RCvgI0RPPYJ2Nw6O8Iyr4P+N86QXSASvp0XqXyI=,5,4,1,5,5,5,4,2,2,4,5,4,2,3,3,2,3,4,-1,4,2,-1,-1,-1,3,4,2,2,3,3,4,2,2,3,-1,5,2,1,1,1,1,1,-1,-1,-1,-1,1,-1,2,-1,0
HYecJgjUUyRuGubQaotrjgrYOZuUCqXE+3wvlISLJ3M=,1,6,3,5,5,3,4,2,2,6,2,2,-1,2,5,2,2,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,3,-1,0
HzkhSA7rIEaHlNWeGLDUU9sR2wFaYcSvAv1UmKINXiI=,3,2,2,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
K4eSEDALmyxyxayxB4czyTicfeHKTmpNfiVLpEe/HEg=,3,2,3,4,4,1,-1,2,2,5,2,3,-1,-1,-1,-1,-1,2,-1,3,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,3,-1,-1,-1,-1,4,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
b57uszVxmUBEF2z86p614TAmWb+JV7Dj/5BCMaExQQc=,2,3,1,3,5,1,5,2,2,2,4,4,3,5,2,4,3,2,-1,-1,3,2,3,2,3,4,2,2,3,3,4,2,2,3,2,4,2,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
J7x0dWXbYgg6kYBMthagARysw6on1cuvx0QJBT11vl8=,3,2,3,5,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
MlXpHrS9Tf8W3O+w9KBXNk23HtLFiEB3343r51BGiks=,4,4,2,1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,-1,1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
jdybt+YejZbWpOavu0dKHxinyqSXIo2btNos38BJZ4Y=,3,4,3,1,5,2,3,2,2,7,2,4,2,4,5,2,4,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,0
eofGg0ijbrP532pI6NY9TkjoDqorpXP3mvfaTZZFPsk=,5,2,1,5,5,3,5,3,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
TDMmNlvHWGssZagapMSiXzAmWb+JV7Dj/5BCMaExQQc=,3,3,2,3,5,2,-1,2,3,5,4,4,3,3,5,2,3,4,-1,4,-1,3,3,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,0
jwViXv0HO68qsBMZN/5R95mjzZA95XvvmZ/hsQYKslw=,4,3,1,5,4,1,-1,2,3,2,5,3,-1,2,2,2,2,4,-1,4,2,-1,-1,-1,2,3,-1,2,2,2,3,-1,2,2,-1,6,2,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
ib1tgF7gHeO3I/i3DXR2UVMnPbuguH/vGszadhblZIo=,3,4,3,1,5,2,5,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
K6YPE7BHN7uiZHV1LWrqXMFDSsuqhgkbMbDnBodkcqw=,1,6,3,5,5,1,2,4,2,7,3,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,8,3,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,0
YDYeb2LNZKrbWQ6fwVq97/n9LpUeHz10ytfCjbyFfZA=,3,6,3,5,5,1,-1,2,2,4,2,2,-1,2,5,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
mTSFjyFxpQDZ0kyEcSDPyH5Nn1EJ6amBVKpc2IIDtNQ=,3,4,2,5,4,1,6,3,3,3,6,5,3,7,2,6,5,2,3,-1,2,2,4,-1,6,5,3,4,5,5,5,3,2,5,-1,4,2,1,-1,1,1,1,1,1,-1,-1,-1,-1,2,-1,0
W57L2MkIGoEhu0qz7O7Dw2/Rh47ATNWAD/EcAZrSs2c=,2,3,2,2,5,1,-1,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,-1,1,1,1,1,1,-1,-1,-1,-1,-1,2,-1,0
7HQzqLVQqnqFJ70O4kChJcFDSsuqhgkbMbDnBodkcqw=,6,2,2,5,5,3,4,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
N3qooF8oPxvhORa7PD0g6tY5RXqEL9zctYILHU55/es=,6,5,3,5,5,2,5,3,2,2,3,2,3,3,2,3,2,-1,2,-1,-1,-1,2,-1,2,2,2,2,2,2,2,2,2,2,2,7,2,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
K/DzrSOYFSa/wx9ckkaXDk7Jxn1aTNJlAwTEwXGRaPs=,3,2,1,5,2,1,-1,2,2,-1,6,5,2,6,2,6,4,4,2,-1,-1,-1,-1,-1,6,5,2,4,4,5,5,2,3,4,-1,2,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
O6gopoiAVmEh5r53co0iJOa/PD4t5CNeKUHEuuPOqkQ=,5,6,3,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,3,-1,0
HhmZ6ZKiZJzdIGegTEVXjtxCX5UNdr4ZDE8iEW1EAYA=,2,4,3,5,4,2,5,3,2,-1,3,2,2,3,2,3,2,2,-1,-1,3,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,4,2,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
oEkpTnTtbEf0vDA2J4oRBwrYOZuUCqXE+3wvlISLJ3M=,1,4,2,5,5,4,4,2,2,3,2,2,-1,2,2,2,2,-1,2,-1,-1,-1,-1,-1,2,2,-1,2,2,2,2,-1,2,2,-1,7,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0
/QxOaOYNjjyt2AcwNBF5pLCDC0U18L/PGRAM+YpMFWU=,4,6,3,5,5,1,-1,2,2,6,4,3,2,2,5,2,2,4,-1,4,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
q04lnQ/PqF0pbRWyYNNNolgS75tgjSKIjbYZT/Co3UA=,1,2,2,4,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
ph4eFG8fxnEXQu9QCNNcgea/PD4t5CNeKUHEuuPOqkQ=,1,4,2,2,4,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,2,-1,0
Q98W3jfarOrP8pRK8XzmtWjZgyvJwnnfXsIcpioBhXE=,2,4,2,4,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,1,1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
NydFuV/xMFpWy1s5ZKhbuDAmWb+JV7Dj/5BCMaExQQc=,1,4,2,5,4,3,4,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
qQVWBhl4vcoE37fLrlP3CgrYOZuUCqXE+3wvlISLJ3M=,1,4,3,5,3,5,6,3,2,2,3,2,-1,3,2,3,2,-1,2,-1,2,-1,-1,2,3,2,-1,3,2,2,2,-1,2,2,-1,4,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0
bXETblPgaayTCkjwjEPe15osjEH/gzeHpMkveSVV7d8=,4,3,3,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
RA5buYMYefOjVDl8g58p0FLMPbHuKJxDQQr4L2GIklI=,3,2,3,4,2,4,-1,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,2,-1,0
Da117lXv0PM26izA5yeS6Au1HRIXtzk8ou//JYqPKAw=,3,4,2,3,5,1,3,2,2,4,3,3,-1,4,3,3,3,2,3,-1,3,-1,-1,2,4,3,-1,3,3,3,3,-1,2,3,-1,5,2,-1,1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
mYlVBtOCQysDBb1iPiRxgz21QEH64543A9U/2/b9x6A=,4,5,2,1,5,2,-1,3,3,6,6,5,2,7,4,6,5,2,2,-1,4,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
ROJTIaKW9680CsYXcWZdMZHhAY0Wa0pjqCOOwl59uAY=,3,4,3,2,5,1,5,2,4,2,4,5,3,5,2,4,4,2,3,2,4,-1,2,4,6,5,3,4,4,5,4,3,3,4,3,7,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0
3GzjYij1rqPnnvnk85f53Bysw6on1cuvx0QJBT11vl8=,4,1,3,4,1,3,4,3,3,2,6,5,2,6,2,6,4,4,3,3,4,2,2,-1,5,5,2,4,4,4,5,2,2,4,2,5,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
uf25q24Y/tPX7PChJ6x/kONjWj9G5I5zLX4ZMDVChjs=,3,4,3,4,5,2,6,3,2,3,6,5,4,7,3,6,4,4,4,4,4,-1,-1,2,6,5,3,4,3,5,5,2,4,3,-1,5,2,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
dfGM6YHJxPZW3tRgihGF/hu5Zg5IcSjnluOYE6ax7Qk=,5,4,1,5,5,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
2AoN/XCbXo2oP1zLnIb0XFMnPbuguH/vGszadhblZIo=,2,2,1,5,2,2,6,3,3,2,6,3,-1,3,3,3,2,4,2,4,2,-1,-1,-1,2,3,-1,2,2,2,2,-1,2,2,-1,6,2,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,2,-1,0
UVNgjpHWSjPW2SuD4YpaydxCX5UNdr4ZDE8iEW1EAYA=,4,4,1,5,4,1,3,2,2,6,3,2,2,3,5,3,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
uXIDlxv7mowjci5V6XvGkrwhdOmJhasQGcCsYnNJodE=,2,4,2,3,5,1,3,2,2,5,4,3,-1,4,4,4,3,-1,3,-1,2,-1,-1,-1,3,2,-1,3,2,-1,-1,-1,-1,-1,-1,8,3,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,0
Ccg27HGnhPaGqsshMMTMs8s9rfYBAFowKVRBt1ZKN8k=,1,6,3,5,5,1,-1,4,2,3,6,4,4,6,3,6,4,4,3,-1,-1,-1,-1,-1,4,3,2,3,3,2,2,-1,2,2,-1,4,2,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,3,-1,0
